Rank,Player,RECEIVING REC,RECEIVING TGT,RECEIVING YDS,RECEIVING Y/R,RECEIVING LG,RECEIVING 20+,RECEIVING TD,RUSHING ATT,RUSHING YDS,RUSHING TD,MISC FL,MISC G,MISC FPTS,MISC FPTS/G,MISC ROST,year,position
127,Mickey Shuler (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2015,te
128,Richard Gordon (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2015,te
129,Konrad Reuland (FA),0,0,0,0.0,0,0,0,0,0,0,0,4,0.0,0.0,0.0%,2015,te
130,Mike Leach (FA),0,0,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%,2015,te
131,Beau Brinkley (FA),0,0,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.2%,2015,te
132,James Winchester (KC),0,0,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%,2015,te
133,Tyler Ott (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2015,te
134,Patrick Scales (CHI),0,0,0,0.0,0,0,0,0,0,0,0,5,0.0,0.0,0.0%,2015,te
135,Kevin McDermott (FA),0,0,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%,2015,te
136,Andrew DePaola (MIN),0,0,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%,2015,te
137,Geoff Swaim (FA),1,1,0,0.0,0,0,0,0,0,0,0,4,0.0,0.0,0.0%,2015,te
138,Wes Saxton (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2015,te
139,Vince Mayle (FA),0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2015,te
140,Jake Fisher (FA),1,5,31,31.0,31,1,0,0,0,0,0,14,0.0,0.0,0.0%,2015,te
141,Neal Sterling (FA),0,0,0,0.0,0,0,0,0,0,0,0,9,0.0,0.0,0.0%,2015,te
142,Kennard Backman (FA),0,0,0,0.0,0,0,0,0,0,0,0,7,0.0,0.0,0.0%,2015,te
143,Mitchell Henry (FA),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%,2015,te
144,David Johnson (FA),1,2,4,4.0,4,0,0,2,4,0,1,16,-1.2,-0.1,0.0%,2015,te
1,Travis Kelce (KC),85,117,1125,13.2,80,14,4,1,-5,0,0,16,138.0,8.6,100.0%,2016,te
2,Greg Olsen (FA),80,129,1073,13.4,78,14,3,0,0,0,0,16,127.3,8.0,7.0%,2016,te
3,Kyle Rudolph (FA),83,132,840,10.1,44,11,7,0,0,0,0,16,126.0,7.9,0.0%,2016,te
4,Jimmy Graham (FA),65,95,923,14.2,42,10,6,1,0,0,2,16,124.3,7.8,0.0%,2016,te
5,Delanie Walker (FA),65,102,800,12.3,47,13,7,2,11,0,0,15,123.1,8.2,0.1%,2016,te
6,Cameron Brate (FA),57,81,660,11.6,38,5,8,0,0,0,0,15,114.0,7.6,1.1%,2016,te
7,Martellus Bennett (FA),55,73,701,12.7,58,10,7,2,10,0,0,16,113.1,7.1,23.0%,2016,te
8,Zach Ertz (ARI),78,106,816,10.5,30,9,4,0,0,0,0,14,105.6,7.5,36.2%,2016,te
9,Jordan Reed (FA),66,89,686,10.4,33,9,6,0,0,0,1,12,102.6,8.6,19.0%,2016,te
10,Antonio Gates (FA),53,93,548,10.3,27,5,7,0,0,0,1,14,94.8,6.8,0.2%,2016,te
11,Hunter Henry (NE),36,53,478,13.3,59,7,8,0,0,0,1,15,93.8,6.3,5.4%,2016,te
12,Coby Fleener (FA),50,81,631,12.6,50,12,3,1,2,1,0,16,87.3,5.5,0.0%,2016,te
13,Jack Doyle (FA),59,75,584,9.9,24,5,5,0,0,0,1,16,86.4,5.4,2.0%,2016,te
14,Jason Witten (FA),69,95,673,9.8,35,7,3,0,0,0,1,16,83.3,5.2,0.0%,2016,te
15,Eric Ebron (FA),61,85,711,11.7,61,9,1,1,1,1,0,13,83.2,6.4,0.0%,2016,te
16,Dennis Pitta (FA),86,121,729,8.5,30,4,2,0,0,0,1,16,82.9,5.2,0.0%,2016,te
17,C.J. Fiedorowicz (FA),54,89,559,10.4,26,5,4,0,0,0,0,15,79.9,5.3,0.0%,2016,te
18,Charles Clay (FA),57,87,552,9.7,40,4,4,0,0,0,0,15,79.2,5.3,0.0%,2016,te
19,Dwayne Allen (FA),35,52,406,11.6,23,4,6,0,0,0,0,14,78.6,5.6,0.0%,2016,te
20,Gary Barnidge (FA),55,82,612,11.1,43,7,2,0,0,0,0,16,75.2,4.7,0.1%,2016,te
21,Zach Miller (FA),47,64,486,10.3,34,5,4,0,0,0,0,10,72.6,7.3,0.0%,2016,te
22,Rob Gronkowski (FA),25,38,540,21.6,53,12,3,0,0,0,0,8,72.0,9.0,1.1%,2016,te
23,Vernon Davis (FA),44,59,583,13.3,44,11,2,0,0,0,0,16,70.3,4.4,1.6%,2016,te
24,Tyler Eifert (FA),29,47,394,13.6,71,6,5,0,0,0,0,8,69.4,8.7,0.0%,2016,te
25,Vance McDonald (FA),24,45,391,16.3,75,6,4,0,0,0,0,11,63.1,5.7,0.0%,2016,te
26,Lance Kendricks (FA),50,87,499,10.0,44,7,2,0,0,0,1,16,59.9,3.7,0.0%,2016,te
27,Ryan Griffin (FA),50,74,442,8.8,45,4,2,0,0,0,1,16,54.2,3.4,0.0%,2016,te
28,Clive Walford (FA),33,52,359,10.9,31,3,3,0,0,0,0,15,53.9,3.6,0.0%,2016,te
29,Julius Thomas (FA),30,51,281,9.4,24,3,4,0,0,0,0,9,52.1,5.8,0.0%,2016,te
30,Jesse James (NO),39,60,338,8.7,24,2,3,0,0,0,0,16,51.8,3.2,0.0%,2016,te
31,Jermaine Gresham (FA),37,61,391,10.6,34,4,2,0,0,0,0,16,51.1,3.2,0.0%,2016,te
32,Garrett Celek (FA),29,50,350,12.1,31,4,3,0,0,0,1,16,51.0,3.2,0.0%,2016,te
33,Dion Sims (FA),26,35,256,9.8,28,4,4,0,0,0,0,14,49.6,3.5,0.0%,2016,te
34,Will Tye (FA),48,70,395,8.2,27,3,1,0,0,0,0,16,45.5,2.8,0.0%,2016,te
35,Austin Hooper (LV),19,27,271,14.3,44,4,3,0,0,0,0,14,45.1,3.2,1.7%,2016,te
36,Jared Cook (FA),30,51,377,12.6,47,6,1,0,0,0,1,10,41.7,4.2,0.0%,2016,te
37,Richard Rodgers (FA),30,47,271,9.0,22,2,2,0,0,0,0,16,39.1,2.4,0.0%,2016,te
38,Jacob Tamme (FA),22,31,210,9.5,19,0,3,0,0,0,0,8,39.0,4.9,0.0%,2016,te
39,Trey Burton (FA),37,60,327,8.8,32,1,1,0,0,0,0,16,38.7,2.4,0.0%,2016,te
40,Levine Toilolo (FA),13,19,264,20.3,46,4,2,0,0,0,0,16,38.4,2.4,0.0%,2016,te
41,Ladarius Green (FA),18,34,304,16.9,37,7,1,0,0,0,0,6,36.4,6.1,0.0%,2016,te
42,Erik Swoope (FA),15,22,297,19.8,45,6,1,0,0,0,0,16,35.7,2.2,0.0%,2016,te
43,Virgil Green (FA),22,37,237,10.8,31,2,1,0,0,0,0,12,29.7,2.5,0.0%,2016,te
44,C.J. Uzomah (NYJ),25,38,234,9.4,54,2,1,0,0,0,0,10,29.4,2.9,0.7%,2016,te
45,Mychal Rivera (FA),18,25,192,10.7,27,3,1,0,0,0,0,13,25.2,1.9,0.2%,2016,te
46,Luke Willson (FA),15,21,129,8.6,19,0,2,0,0,0,0,11,24.9,2.3,0.0%,2016,te
47,Seth DeValve (FA),10,12,127,12.7,25,3,2,0,0,0,0,12,24.7,2.1,0.0%,2016,te
48,Xavier Grimble (FA),11,21,118,10.7,20,2,2,0,0,0,0,13,23.8,1.8,0.0%,2016,te
49,Marcedes Lewis (FA),20,30,169,8.5,37,1,1,0,0,0,0,10,22.9,2.3,0.0%,2016,te
50,Ben Koyack (FA),19,24,161,8.5,17,0,1,0,0,0,0,14,22.1,1.6,0.0%,2016,te
51,Austin Seferian-Jenkins (FA),13,20,154,11.8,30,1,1,0,0,0,0,9,21.4,2.4,0.0%,2016,te
52,Darren Fells (FA),14,18,154,11.0,37,2,1,0,0,0,0,14,21.4,1.5,0.0%,2016,te
53,Josh Hill (FA),15,22,149,9.9,35,3,1,0,0,0,0,9,20.9,2.3,0.0%,2016,te
54,Darren Waller (NYG),10,17,85,8.5,15,0,2,0,0,0,0,12,20.5,1.7,97.9%,2016,te
55,Anthony Fasano (FA),8,14,83,10.4,17,0,2,0,0,0,0,16,20.3,1.3,0.1%,2016,te
56,Demetrius Harris (FA),17,31,123,7.2,13,0,1,0,0,0,0,16,20.3,1.3,0.0%,2016,te
57,Ed Dickson (FA),10,19,134,13.4,28,3,1,0,0,0,0,16,19.4,1.2,0.0%,2016,te
58,Daniel Brown (FA),16,20,124,7.8,12,0,1,0,0,0,0,8,18.4,2.3,0.0%,2016,te
59,Jerell Adams (FA),16,21,122,7.6,14,0,1,0,0,0,0,13,18.2,1.4,0.0%,2016,te
60,MarQueis Gray (FA),14,17,174,12.4,53,2,0,0,0,0,0,16,17.4,1.1,0.0%,2016,te
61,Brent Celek (FA),14,19,155,11.1,24,2,0,0,0,0,0,16,15.5,1.0,0.0%,2016,te
62,Stephen Anderson (FA),11,16,93,8.5,14,0,1,0,0,0,0,13,15.3,1.2,0.0%,2016,te
63,Tyler Higbee (LAR),11,29,85,7.7,31,1,1,0,0,0,0,16,14.5,0.9,72.0%,2016,te
64,Jeff Heuerman (FA),9,17,141,15.7,31,2,0,0,0,0,0,12,14.1,1.2,0.0%,2016,te
65,A.J. Derby (FA),16,20,160,10.0,17,0,0,0,0,0,1,10,14.0,1.4,0.0%,2016,te
66,Brandon Myers (FA),7,14,59,8.4,12,0,1,0,0,0,0,16,13.9,0.9,0.0%,2016,te
67,Nick O'Leary (FA),9,14,114,12.7,28,2,0,0,0,0,0,16,13.4,0.8,0.0%,2016,te
68,Larry Donnell (FA),15,22,92,6.1,15,0,1,0,0,0,1,14,13.2,0.9,0.0%,2016,te
69,John Phillips (FA),10,15,72,7.2,16,0,1,0,0,0,0,16,13.2,0.8,0.0%,2016,te
70,Crockett Gillmore (FA),8,14,71,8.9,22,1,1,0,0,0,0,7,13.1,1.9,0.0%,2016,te
71,Dominique Jones (FA),7,10,61,8.7,24,1,1,0,0,0,0,9,12.1,1.3,0.0%,2016,te
72,Jordan Cameron (FA),8,11,60,7.5,13,0,1,0,0,0,0,3,12.0,4.0,0.1%,2016,te
73,Rhett Ellison (FA),9,14,57,6.3,21,1,0,1,1,1,0,15,11.8,0.8,0.0%,2016,te
74,Neal Sterling (FA),12,16,110,9.2,17,0,0,0,0,0,0,10,11.0,1.1,0.0%,2016,te
75,Joshua Perkins (FA),3,5,42,14.0,26,1,1,0,0,0,0,8,10.2,1.3,0.0%,2016,te
76,David Johnson (FA),7,11,80,11.4,26,1,0,0,0,0,0,16,10.0,0.6,0.0%,2016,te
77,Alan Cross (FA),6,10,38,6.3,10,0,1,0,0,0,0,14,9.8,0.7,0.0%,2016,te
78,Tyler Kroft (MIA),10,12,92,9.2,21,1,0,0,0,0,0,14,9.2,0.7,0.0%,2016,te
79,Gavin Escobar (FA),4,7,30,7.5,14,0,1,0,0,0,0,16,9.0,0.6,0.0%,2016,te
80,Blake Bell (KC),4,9,85,21.3,45,2,0,0,0,0,0,13,8.5,0.7,0.1%,2016,te
81,Matt Lengel (FA),2,3,22,11.0,18,0,1,0,0,0,0,6,8.2,1.4,0.0%,2016,te
82,Connor Hamlett (FA),1,1,17,17.0,17,0,1,0,0,0,0,3,7.7,2.6,0.0%,2016,te
83,Geoff Swaim (FA),6,8,69,11.5,28,2,0,0,0,0,0,9,6.9,0.8,0.0%,2016,te
84,Brandon Bostick (FA),8,11,63,7.9,14,0,0,0,0,0,0,16,6.3,0.4,0.2%,2016,te
85,Phillip Supernaw (FA),4,5,62,15.5,30,1,0,0,0,0,0,15,6.2,0.4,0.0%,2016,te
86,D.J. Tialavea (FA),1,1,1,1.0,1,0,1,0,0,0,0,2,6.1,3.1,0.0%,2016,te
87,Jace Amaro (FA),3,4,59,19.7,26,1,0,0,0,0,0,3,5.9,2.0,0.2%,2016,te
88,Ifeanyi Momah (FA),2,4,50,25.0,27,2,0,0,0,0,0,5,5.0,1.0,0.0%,2016,te
89,Nick Boyle (FA),6,6,44,7.3,20,1,0,0,0,0,0,6,4.4,0.7,0.0%,2016,te
90,Ben Braunecker (FA),4,6,41,10.3,14,0,0,0,0,0,0,13,4.1,0.3,0.0%,2016,te
91,Brandon Williams (FA),2,3,36,18.0,20,1,0,0,0,0,0,16,3.6,0.2,0.0%,2016,te
92,Justin Perillo (FA),4,5,35,8.8,13,0,0,0,0,0,0,9,3.5,0.4,0.0%,2016,te
93,Nick Vannett (FA),3,4,32,10.7,21,1,0,0,0,0,0,9,3.2,0.4,0.0%,2016,te
94,Lee Smith (FA),6,6,29,4.8,12,0,0,0,0,0,0,4,2.9,0.7,0.0%,2016,te
95,Niles Paul (FA),2,2,27,13.5,16,0,0,0,0,0,0,8,2.7,0.3,0.0%,2016,te
96,Sean McGrath (FA),2,2,25,12.5,13,0,0,0,0,0,0,16,2.5,0.2,0.0%,2016,te
97,Luke Stocker (FA),5,8,23,4.6,11,0,0,0,0,0,0,12,2.3,0.2,0.0%,2016,te
98,Clay Harbor (FA),3,3,19,6.3,9,0,0,0,0,0,0,15,1.9,0.1,0.0%,2016,te
99,Cole Wick (FA),2,3,18,9.0,13,0,0,0,0,0,0,6,1.8,0.3,0.0%,2016,te
100,Ross Travis (FA),3,6,15,5.0,6,0,0,0,0,0,0,6,1.5,0.3,0.0%,2016,te
101,Logan Paulsen (FA),3,10,15,5.0,7,0,0,0,0,0,0,16,1.5,0.1,0.0%,2016,te
102,Gerald Christian (FA),1,2,14,14.0,14,0,0,0,0,0,0,3,1.4,0.5,0.0%,2016,te
103,Je'Ron Hamm (FA),2,4,13,6.5,7,0,0,0,0,0,0,5,1.3,0.3,0.0%,2016,te
104,Henry Krieger-Coble (FA),1,1,13,13.0,13,0,0,0,0,0,0,2,1.3,0.7,0.0%,2016,te
105,MyCole Pruitt (FA),2,2,13,6.5,7,0,0,0,0,0,0,4,1.3,0.3,0.0%,2016,te
106,Alex Ellis (FA),3,4,11,3.7,6,0,0,0,0,0,0,6,1.1,0.2,0.0%,2016,te
107,Chris Manhertz (DEN),1,1,10,10.0,10,0,0,0,0,0,0,7,1.0,0.1,0.0%,2016,te
108,Derek Carrier (FA),2,2,10,5.0,6,0,0,0,0,0,0,8,1.0,0.1,0.0%,2016,te
109,Matthew Mulligan (FA),1,1,8,8.0,8,0,0,0,0,0,0,8,0.8,0.1,0.0%,2016,te
110,Randall Telfer (FA),2,7,4,2.0,7,0,0,0,0,0,0,14,0.4,0.0,0.0%,2016,te
111,David Morgan II (FA),1,1,4,4.0,4,0,0,0,0,0,0,12,0.4,0.0,0.0%,2016,te
112,Greg Scruggs (FA),0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.2%,2016,te
113,Cory Harkey (FA),0,0,0,0.0,0,0,0,0,0,0,0,12,0.0,0.0,0.2%,2016,te
114,Orson Charles (FA),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%,2016,te
115,Ryan Hewitt (FA),2,3,13,6.5,8,0,0,0,0,0,0,16,0.0,0.0,0.0%,2016,te
116,Kelvin Benjamin (FA),63,118,941,14.9,50,10,7,0,0,0,1,16,0.0,0.0,0.1%,2016,te
117,Jordan Matthews (FA),73,117,804,11.0,54,13,3,0,0,0,0,14,0.0,0.0,0.0%,2016,te
118,Troy Niklas (FA),1,2,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%,2016,te
119,Chase Coffman (FA),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%,2016,te
120,Clark Harris (FA),0,0,0,0.0,0,0,0,0,0,0,0,13,0.0,0.0,0.0%,2016,te
121,Jim Dray (FA),0,0,0,0.0,0,0,0,0,0,0,0,6,0.0,0.0,0.0%,2016,te
122,Kellen Davis (FA),0,1,0,0.0,0,0,0,0,0,0,0,8,0.0,0.0,0.2%,2016,te
123,Eric Tomlinson (FA),0,0,0,0.0,0,0,0,0,0,0,0,7,0.0,0.0,0.0%,2016,te
124,Beau Brinkley (FA),0,0,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.2%,2016,te
125,Kyle Nelson (FA),0,0,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%,2016,te
126,Asante Cleveland (FA),0,0,0,0.0,0,0,0,0,0,0,0,4,0.0,0.0,0.0%,2016,te
127,Scott Simonson (FA),0,0,0,0.0,0,0,0,0,0,0,0,5,0.0,0.0,0.0%,2016,te
128,Devin Funchess (FA),23,58,371,16.1,48,8,4,0,0,0,0,15,0.0,0.0,0.0%,2016,te
129,Maxx Williams (FA),0,0,0,0.0,0,0,0,0,0,0,0,4,0.0,0.0,0.0%,2016,te
130,Vince Mayle (FA),0,0,0,0.0,0,0,0,0,0,0,0,6,0.0,0.0,0.0%,2016,te
131,Jake Fisher (FA),1,1,12,12.0,12,0,0,0,0,0,1,15,0.0,0.0,0.0%,2016,te
132,Khari Lee (FA),0,1,0,0.0,0,0,0,0,0,0,0,8,0.0,0.0,0.0%,2016,te
133,James Winchester (KC),0,0,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%,2016,te
134,Dillon Gordon (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2016,te
135,Tyler Ott (FA),0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%,2016,te
136,Patrick Scales (CHI),0,0,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%,2016,te
137,Kevin McDermott (FA),0,0,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%,2016,te
138,Andrew DePaola (MIN),0,0,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%,2016,te
139,Thomas Duarte (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2016,te
140,Braedon Bowman (FA),0,1,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%,2016,te
141,Ryan O'Malley (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2016,te
142,Temarrick Hemingway (FA),0,0,0,0.0,0,0,0,0,0,0,0,8,0.0,0.0,0.0%,2016,te
143,Hakeem Valles (FA),0,2,0,0.0,0,0,0,0,0,0,0,11,0.0,0.0,0.0%,2016,te
144,James O'Shaughnessy (FA),2,3,-1,-0.5,0,0,0,0,0,0,0,16,-0.1,0.0,0.0%,2016,te
1,Rob Gronkowski (FA),69,105,1084,15.7,53,18,8,0,0,0,0,14,158.4,11.3,1.1%,2017,te
2,Travis Kelce (KC),83,122,1038,12.5,44,19,8,2,7,0,0,15,150.5,10.0,100.0%,2017,te
3,Zach Ertz (ARI),74,110,824,11.1,53,7,8,0,0,0,1,14,128.4,9.2,36.2%,2017,te
4,Jimmy Graham (FA),57,96,520,9.1,33,8,10,0,0,0,0,16,114.0,7.1,0.0%,2017,te
5,Evan Engram (JAC),64,115,722,11.3,35,11,6,1,14,0,0,15,109.6,7.3,94.2%,2017,te
6,Kyle Rudolph (FA),57,81,532,9.3,34,4,8,0,0,0,0,16,101.2,6.3,0.0%,2017,te
7,Delanie Walker (FA),74,111,807,10.9,42,9,3,2,-2,1,2,16,100.5,6.3,0.1%,2017,te
8,Cameron Brate (FA),48,77,591,12.3,35,5,6,0,0,0,0,16,95.1,5.9,1.1%,2017,te
9,Jack Doyle (FA),80,108,690,8.6,26,4,4,0,0,0,2,15,89.0,5.9,2.0%,2017,te
10,Jason Witten (FA),63,87,560,8.9,28,3,5,0,0,0,1,16,84.0,5.3,0.0%,2017,te
11,Tyler Kroft (MIA),42,62,404,9.6,59,4,7,0,0,0,0,16,82.4,5.2,0.0%,2017,te
12,Hunter Henry (NE),45,62,579,12.9,34,8,4,0,0,0,0,14,81.9,5.9,5.4%,2017,te
13,Eric Ebron (FA),53,86,574,10.8,44,6,4,0,0,0,1,16,79.4,5.0,0.0%,2017,te
14,Jared Cook (FA),54,86,688,12.7,35,10,2,0,0,0,1,16,78.8,4.9,0.0%,2017,te
15,Vernon Davis (FA),43,69,648,15.1,69,11,3,0,0,0,2,16,78.8,4.9,1.6%,2017,te
16,Benjamin Watson (FA),61,79,522,8.6,33,5,4,0,0,0,0,16,76.2,4.8,2.8%,2017,te
17,O.J. Howard (LV),26,39,432,16.6,58,9,6,0,0,0,2,14,75.2,5.4,0.2%,2017,te
18,Austin Hooper (LV),49,65,526,10.7,88,5,3,0,0,0,0,16,70.6,4.4,1.7%,2017,te
19,Charles Clay (FA),49,74,558,11.4,44,7,2,0,0,0,0,13,67.8,5.2,0.0%,2017,te
20,Marcedes Lewis (FA),24,48,318,13.3,37,5,5,0,0,0,0,16,63.8,4.0,0.0%,2017,te
21,George Kittle (SF),43,63,515,12.0,44,8,2,0,0,0,0,15,63.5,4.2,99.0%,2017,te
22,David Njoku (CLE),32,60,386,12.1,34,8,4,1,1,0,0,16,62.7,3.9,92.0%,2017,te
23,Garrett Celek (FA),21,33,336,16.0,61,6,4,0,0,0,0,16,57.6,3.6,0.0%,2017,te
24,Trey Burton (FA),23,31,248,10.8,27,2,5,0,0,0,0,15,56.8,3.8,0.0%,2017,te
25,Julius Thomas (FA),41,62,388,9.5,27,4,3,0,0,0,0,14,56.8,4.1,0.0%,2017,te
26,Jesse James (NO),43,63,372,8.7,32,1,3,0,0,0,0,16,55.2,3.5,0.0%,2017,te
27,Austin Seferian-Jenkins (FA),50,74,357,7.1,28,2,3,0,0,0,1,13,51.7,4.0,0.0%,2017,te
28,Ed Dickson (FA),30,48,437,14.6,64,7,1,0,0,0,0,16,49.7,3.1,0.0%,2017,te
29,Antonio Gates (FA),30,52,316,10.5,27,3,3,0,0,0,0,16,49.6,3.1,0.2%,2017,te
30,Jermaine Gresham (FA),33,46,322,9.8,21,3,2,0,0,0,0,14,44.2,3.2,0.0%,2017,te
31,Seth DeValve (FA),33,58,395,12.0,49,7,1,0,0,0,1,16,43.5,2.7,0.0%,2017,te
32,Nick O'Leary (FA),22,32,322,14.6,32,7,2,0,0,0,1,15,42.2,2.8,0.0%,2017,te
33,Coby Fleener (FA),22,30,295,13.4,33,7,2,0,0,0,0,11,41.5,3.8,0.0%,2017,te
34,Stephen Anderson (FA),25,52,342,13.7,42,5,1,0,0,0,0,15,40.2,2.7,0.0%,2017,te
35,Luke Willson (FA),15,22,153,10.2,27,2,4,0,0,0,0,16,39.3,2.5,0.0%,2017,te
36,Ricky Seals-Jones (FA),12,28,201,16.8,29,5,3,0,0,0,0,10,38.1,3.8,0.0%,2017,te
37,Gerald Everett (LAC),16,32,244,15.3,69,4,2,1,13,0,1,16,35.7,2.2,54.5%,2017,te
38,Darren Fells (FA),17,26,177,10.4,23,3,3,0,0,0,0,16,35.7,2.2,0.0%,2017,te
39,Zach Miller (FA),20,35,236,11.8,29,4,2,0,0,0,0,8,35.6,4.5,0.0%,2017,te
40,Rhett Ellison (FA),24,32,235,9.8,27,1,2,0,0,0,0,16,35.5,2.2,0.0%,2017,te
41,Tyler Higbee (LAR),25,45,295,11.8,38,5,1,0,0,0,0,16,35.5,2.2,72.0%,2017,te
42,A.J. Derby (FA),21,40,244,11.6,29,3,2,0,0,0,1,11,34.4,3.1,0.0%,2017,te
43,Jordan Reed (FA),27,35,211,7.8,20,1,2,0,0,0,0,6,33.1,5.5,19.0%,2017,te
44,Adam Shaheen (FA),12,14,127,10.6,31,2,3,0,0,0,0,13,30.7,2.4,0.0%,2017,te
45,Martellus Bennett (FA),30,44,286,9.5,33,4,0,0,0,0,0,9,28.6,3.2,23.0%,2017,te
46,Demetrius Harris (FA),18,35,224,12.4,51,3,1,0,0,0,0,16,28.4,1.8,0.0%,2017,te
47,Jonnu Smith (ATL),18,30,157,8.7,32,2,2,0,0,0,0,16,27.7,1.7,0.8%,2017,te
48,Lance Kendricks (FA),18,35,203,11.3,51,3,1,0,0,0,0,16,26.3,1.6,0.0%,2017,te
49,Jeff Heuerman (FA),9,18,142,15.8,54,2,2,0,0,0,0,14,26.2,1.9,0.0%,2017,te
50,Greg Olsen (FA),17,38,191,11.2,30,2,1,0,0,0,0,7,25.1,3.6,7.0%,2017,te
51,Virgil Green (FA),14,22,191,13.6,44,3,1,0,0,0,0,16,25.1,1.6,0.0%,2017,te
52,Vance McDonald (FA),14,24,188,13.4,28,3,1,0,0,0,0,10,24.8,2.5,0.0%,2017,te
53,Dion Sims (FA),15,29,180,12.0,27,3,1,0,0,0,0,14,24.0,1.7,0.0%,2017,te
54,Ryan Griffin (FA),13,26,158,12.2,35,2,1,0,0,0,0,7,23.8,3.4,0.0%,2017,te
55,Nick Boyle (FA),28,37,203,7.3,16,0,0,0,0,0,0,15,22.3,1.5,0.0%,2017,te
56,Richard Rodgers (FA),12,19,160,13.3,36,3,1,0,0,0,0,15,22.0,1.5,0.0%,2017,te
57,James O'Shaughnessy (FA),14,24,149,10.6,29,1,1,0,0,0,0,16,20.9,1.3,0.0%,2017,te
58,Troy Niklas (FA),11,23,132,12.0,21,1,1,0,0,0,0,15,19.2,1.3,0.0%,2017,te
59,Brent Celek (FA),13,24,130,10.0,28,1,1,0,0,0,0,16,19.0,1.2,0.0%,2017,te
60,Nick Vannett (FA),12,15,124,10.3,21,1,1,0,0,0,0,15,18.4,1.2,0.0%,2017,te
61,Levine Toilolo (FA),12,14,122,10.2,25,1,1,0,0,0,0,15,18.2,1.2,0.0%,2017,te
62,Eric Tomlinson (FA),8,11,121,15.1,34,4,1,0,0,0,0,14,18.1,1.3,0.0%,2017,te
63,Anthony Fasano (FA),12,16,107,8.9,29,2,1,0,0,0,0,16,16.7,1.0,0.1%,2017,te
64,David Morgan II (FA),10,12,95,9.5,23,1,1,0,0,0,0,15,15.5,1.0,0.0%,2017,te
65,C.J. Uzomah (NYJ),10,15,92,9.2,21,2,1,0,0,0,0,14,15.2,1.1,0.7%,2017,te
66,James Hanna (FA),4,9,88,22.0,31,2,1,0,0,0,0,16,14.8,0.9,0.0%,2017,te
67,Dwayne Allen (FA),10,22,86,8.6,22,1,1,0,0,0,0,16,14.6,0.9,0.0%,2017,te
68,Josh Hill (FA),16,22,125,7.8,22,1,1,1,-8,0,2,16,13.7,0.9,0.0%,2017,te
69,Maxx Williams (FA),15,18,86,5.7,17,0,1,2,6,0,1,11,13.2,1.2,0.0%,2017,te
70,Daniel Brown (FA),13,20,129,9.9,17,0,0,0,0,0,0,14,12.9,0.9,0.0%,2017,te
71,Logan Thomas (WAS),7,9,67,9.6,22,2,1,0,0,0,0,12,12.7,1.1,2.9%,2017,te
72,C.J. Fiedorowicz (FA),14,22,127,9.1,15,0,0,0,0,0,0,5,12.7,2.5,0.0%,2017,te
73,Brandon Williams (FA),13,17,121,9.3,32,2,0,0,0,0,0,14,12.1,0.9,0.0%,2017,te
74,Michael Hoomanawanui (FA),6,10,52,8.7,25,1,1,0,0,0,0,14,11.2,0.8,0.1%,2017,te
75,Austin Traylor (FA),8,13,100,12.5,34,1,0,0,0,0,0,7,10.0,1.4,0.0%,2017,te
76,Phillip Supernaw (FA),4,6,39,9.8,20,1,1,0,0,0,0,16,9.9,0.6,0.0%,2017,te
77,Niles Paul (FA),13,19,94,7.2,32,1,0,2,4,0,0,14,9.8,0.7,0.0%,2017,te
78,Jerell Adams (FA),8,11,92,11.5,38,1,0,0,0,0,0,16,9.2,0.6,0.0%,2017,te
